	level_0	schema_context	column	check	check_number	failure_case	index
1286	62	Column	t_ref_count	coerce_dtype('int64')			62
1287	1014	Column	t_ref_count	not_nullable			63
1288	63	Column	t_ref_count	coerce_dtype('int64')			63
1289	1015	Column	t_ref_count	not_nullable			64
1290	64	Column	t_ref_count	coerce_dtype('int64')			64
1291	1016	Column	t_ref_count	not_nullable			65
1292	65	Column	t_ref_count	coerce_dtype('int64')			65
1293	1017	Column	t_ref_count	not_nullable			66
1294	66	Column	t_ref_count	coerce_dtype('int64')			66
1295	1018	Column	t_ref_count	not_nullable			67
1296	67	Column	t_ref_count	coerce_dtype('int64')			67
1297	1019	Column	t_ref_count	not_nullable			68
1298	68	Column	t_ref_count	coerce_dtype('int64')			68
1299	1020	Column	t_ref_count	not_nullable			69
1300	69	Column	t_ref_count	coerce_dtype('int64')			69
1301	1021	Column	t_ref_count	not_nullable			70
1302	70	Column	t_ref_count	coerce_dtype('int64')			70
1303	1022	Column	t_ref_count	not_nullable			71
1304	71	Column	t_ref_count	coerce_dtype('int64')			71
1305	1023	Column	t_ref_count	not_nullable			72
1306	72	Column	t_ref_count	coerce_dtype('int64')			72
1307	1024	Column	t_ref_count	not_nullable			73
1308	73	Column	t_ref_count	coerce_dtype('int64')			73
1309	1025	Column	t_ref_count	not_nullable			74
1310	74	Column	t_ref_count	coerce_dtype('int64')			74
1311	1026	Column	t_ref_count	not_nullable			75
1312	75	Column	t_ref_count	coerce_dtype('int64')			75
1313	1027	Column	t_ref_count	not_nullable			76
1314	76	Column	t_ref_count	coerce_dtype('int64')			76
1315	1028	Column	t_ref_count	not_nullable			77
1316	77	Column	t_ref_count	coerce_dtype('int64')			77
1317	1029	Column	t_ref_count	not_nullable			78
1318	78	Column	t_ref_count	coerce_dtype('int64')			78
1319	1030	Column	t_ref_count	not_nullable			79
1320	79	Column	t_ref_count	coerce_dtype('int64')			79
1321	1031	Column	t_ref_count	not_nullable			80
1322	80	Column	t_ref_count	coerce_dtype('int64')			80
1323	1032	Column	t_ref_count	not_nullable			81
1324	81	Column	t_ref_count	coerce_dtype('int64')			81
1325	1033	Column	t_ref_count	not_nullable			82
1326	82	Column	t_ref_count	coerce_dtype('int64')			82
1327	1034	Column	t_ref_count	not_nullable			83
1328	83	Column	t_ref_count	coerce_dtype('int64')			83
1329	1035	Column	t_ref_count	not_nullable			84
1330	84	Column	t_ref_count	coerce_dtype('int64')			84
1331	1036	Column	t_ref_count	not_nullable			85
1332	85	Column	t_ref_count	coerce_dtype('int64')			85
1333	1037	Column	t_ref_count	not_nullable			86
1334	86	Column	t_ref_count	coerce_dtype('int64')			86
1335	1038	Column	t_ref_count	not_nullable			87
1336	87	Column	t_ref_count	coerce_dtype('int64')			87
1337	1039	Column	t_ref_count	not_nullable			88
1338	88	Column	t_ref_count	coerce_dtype('int64')			88
1339	1040	Column	t_ref_count	not_nullable			89
1340	89	Column	t_ref_count	coerce_dtype('int64')			89
1341	1041	Column	t_ref_count	not_nullable			90
1342	90	Column	t_ref_count	coerce_dtype('int64')			90
1343	1042	Column	t_ref_count	not_nullable			91
1344	91	Column	t_ref_count	coerce_dtype('int64')			91
1345	1043	Column	t_ref_count	not_nullable			92
1346	92	Column	t_ref_count	coerce_dtype('int64')			92
1347	1044	Column	t_ref_count	not_nullable			93
1348	93	Column	t_ref_count	coerce_dtype('int64')			93
1349	1045	Column	t_ref_count	not_nullable			94
1350	94	Column	t_ref_count	coerce_dtype('int64')			94
1351	1046	Column	t_ref_count	not_nullable			95
1352	95	Column	t_ref_count	coerce_dtype('int64')			95
1353	1047	Column	t_ref_count	not_nullable			96
1354	96	Column	t_ref_count	coerce_dtype('int64')			96
1355	1048	Column	t_ref_count	not_nullable			97
1356	97	Column	t_ref_count	coerce_dtype('int64')			97
1357	1049	Column	t_ref_count	not_nullable			98
1358	98	Column	t_ref_count	coerce_dtype('int64')			98
1359	1050	Column	t_ref_count	not_nullable			99
1360	99	Column	t_ref_count	coerce_dtype('int64')			99
1361	1051	Column	t_ref_count	not_nullable			100
1362	100	Column	t_ref_count	coerce_dtype('int64')			100
1363	1052	Column	t_ref_count	not_nullable			101
1364	101	Column	t_ref_count	coerce_dtype('int64')			101
1365	1053	Column	t_ref_count	not_nullable			102
1366	102	Column	t_ref_count	coerce_dtype('int64')			102
1367	1054	Column	t_ref_count	not_nullable			103
1368	103	Column	t_ref_count	coerce_dtype('int64')			103
1369	1055	Column	t_ref_count	dtype('int64')		float64	
1370	1372	DataFrameSchema		ERROR - ASCN namespace defined but MAF missing required ASCN columns.	3	"NameError(""name 'meta_mutations' is not defined"")"	
1371	1371	DataFrameSchema		WARNING - Including the SWISSPROT column is recommended to make sure that the UniProt canonical isoform is used when drawing Pfam domains in the mutations view.	2	False	
1372	416	DataFrameSchema		column_in_dataframe		SWISSPROT	
